user_id,activity_date,game_activity_name,total_seconds,language,has_older_device_model,age
jq4fCcLGeHYv9qtV7BoMMA==,2022-12-24,game 3: Main campaign,3044,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-07,game 3: Special events,2443,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-15,game 3: Mini-games,18666,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-21,game 3: Special events,1972,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-23,game 3: Mini-games,3638,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-31,game 3: Special events,1298,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-11-10,game 3: Mini-games,333,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-17,game 3: Mini-games,126,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-26,game 3: Mini-games,10890,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-31,game 3: Mini-games,3955,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-11-05,game 3: Mini-games,9659,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-12-07,game 3: Mini-games,3231,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-02,game 3: Battle pass challenges,297,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-03,game 3: Battle pass challenges,7,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-11-12,game 3: Battle pass challenges,71536,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-12-24,game 3: Battle pass challenges,72430,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-13,game 3: Main campaign,78,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-17,game 3: Main campaign,223,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-24,game 3: Main campaign,269,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-25,game 3: Main campaign,418,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-11-03,game 3: Main campaign,318,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-11-12,game 3: Main campaign,23,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-11-14,game 3: Main campaign,17,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-11-29,game 3: Main campaign,151,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-11-30,game 3: Main campaign,55,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-12-01,game 3: Main campaign,719,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-12-08,game 3: Main campaign,11,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-12,game 3: Mini-games,2050,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-13,game 3: Mini-games,20,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-19,game 3: Special events,4709,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-25,game 3: Special events,3106,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-12-21,game 3: Special events,13,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-11-18,game 3: Mini-games,17613,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-13,game 3: Battle pass challenges,6711,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-11-05,game 3: Battle pass challenges,58096,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-11-20,game 3: Battle pass challenges,7897,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-11-26,game 3: Battle pass challenges,36156,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-12-06,game 3: Battle pass challenges,102104,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-12-07,game 3: Battle pass challenges,11626,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-09-29,game 3: Main campaign,11,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-05,game 3: Main campaign,179,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-15,game 3: Main campaign,5196,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-22,game 3: Main campaign,21,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-26,game 3: Main campaign,5,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-11-26,game 3: Main campaign,291,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-12-11,game 3: Main campaign,55,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-12-12,game 3: Main campaign,413,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-18,game 3: Special events,2612,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-20,game 3: Special events,13569,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-12-08,game 3: Special events,178,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-10-05,game 3: Mini-games,5856,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-11-12,game 3: Mini-games,25067,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-11-19,game 3: Mini-games,6337,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-11-25,game 3: Mini-games,102,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-11-26,game 3: Mini-games,37100,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-11-30,game 3: Mini-games,15550,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-12-03,game 3: Mini-games,298,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-12-06,game 3: Mini-games,12999,ru,FALSE,23
jq4fCcLGeHYv9qtV7BoMMA==,2022-12-21,game 3: Mini-games,14,ru,FALSE,23
8N2nO3Xpj2FxKXMN+tEVuA==,2022-08-25,game 2: Mini-games,9,uk,FALSE,42
8N2nO3Xpj2FxKXMN+tEVuA==,2022-09-30,game 2: Mini-games,76,uk,FALSE,42
8N2nO3Xpj2FxKXMN+tEVuA==,2022-07-23,game 2: Mini-games,165,uk,FALSE,42
8N2nO3Xpj2FxKXMN+tEVuA==,2022-07-25,game 2: Mini-games,26,uk,FALSE,42
8N2nO3Xpj2FxKXMN+tEVuA==,2022-10-01,game 2: Campaign,2,uk,FALSE,42
8N2nO3Xpj2FxKXMN+tEVuA==,2022-09-01,game 2: Mini-games,351,uk,FALSE,42
8N2nO3Xpj2FxKXMN+tEVuA==,2022-09-03,game 2: Mini-games,48,uk,FALSE,42
8N2nO3Xpj2FxKXMN+tEVuA==,2022-10-06,game 2: Mini-games,16,uk,FALSE,42
8N2nO3Xpj2FxKXMN+tEVuA==,2022-07-22,game 2: Mini-games,695,uk,FALSE,42
8N2nO3Xpj2FxKXMN+tEVuA==,2022-07-22,game 2: Clan activities,2,uk,FALSE,42
8N2nO3Xpj2FxKXMN+tEVuA==,2022-09-21,game 2: Campaign,12,uk,FALSE,42
8N2nO3Xpj2FxKXMN+tEVuA==,2022-07-27,game 2: Mini-games,3,uk,FALSE,42
8N2nO3Xpj2FxKXMN+tEVuA==,2022-09-02,game 2: Mini-games,7,uk,FALSE,42
8N2nO3Xpj2FxKXMN+tEVuA==,2022-07-24,game 2: Mini-games,29,uk,FALSE,42
8N2nO3Xpj2FxKXMN+tEVuA==,2022-09-19,game 2: Mini-games,68,uk,FALSE,42
8N2nO3Xpj2FxKXMN+tEVuA==,2022-09-21,game 2: Mini-games,3,uk,FALSE,42
tT9yKBTS8+fiseCYzs+xpg==,2022-08-25,game 3: Main campaign,4,uk,FALSE,27
tT9yKBTS8+fiseCYzs+xpg==,2022-08-25,game 3: Special events,359,uk,FALSE,27
RwtKwrRSrVpyAMRaDyhr8g==,2022-08-02,game 3: Battle pass challenges,35,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-09-24,game 3: Battle pass challenges,622,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-09-26,game 3: Battle pass challenges,347,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-09-29,game 3: Battle pass challenges,172,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-10-02,game 3: Battle pass challenges,132,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-10-12,game 3: Battle pass challenges,7617,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-10,game 3: Battle pass challenges,48,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-12-05,game 3: Battle pass challenges,157,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-23,game 3: Battle pass challenges,2600,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-24,game 3: Battle pass challenges,48,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-03,game 3: Battle pass challenges,18,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-04,game 3: Battle pass challenges,45,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-17,game 3: Battle pass challenges,126,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-20,game 3: Battle pass challenges,51,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-30,game 3: Battle pass challenges,19,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-07-17,game 3: Battle pass challenges,4340,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-07-21,game 3: Battle pass challenges,417,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-09-13,game 3: Main campaign,1,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-09-22,game 3: Main campaign,3,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-09-25,game 3: Main campaign,387,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-09-29,game 3: Main campaign,1,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-10-09,game 3: Main campaign,3,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-10-11,game 3: Main campaign,48,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-10-31,game 3: Main campaign,3,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-21,game 3: Main campaign,25,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-29,game 3: Main campaign,144,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-12-15,game 3: Main campaign,2,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-13,game 3: Main campaign,2,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-14,game 3: Main campaign,5,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-21,game 3: Main campaign,108,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-30,game 3: Main campaign,440,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-14,game 3: Main campaign,703,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-18,game 3: Main campaign,1,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-22,game 3: Main campaign,2593,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-07-14,game 3: Main campaign,98,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-10-13,game 3: Mini-games,1,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-10-31,game 3: Special events,1,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-02,game 3: Mini-games,118,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-04,game 3: Special events,2174,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-17,game 3: Mini-games,85,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-21,game 3: Special events,545,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-12-06,game 3: Special events,654,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-12-07,game 3: Special events,2420,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-12-10,game 3: Mini-games,2,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-20,game 3: Mini-games,465,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-16,game 3: Mini-games,2,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-07-05,game 3: Mini-games,316,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-07-07,game 3: Special events,4,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-07-31,game 3: Mini-games,1183,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-09-23,game 3: Mini-games,9,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-10-01,game 3: Mini-games,1382,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-10-03,game 3: Mini-games,1,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-10-08,game 3: Mini-games,15,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-09-20,game 3: Battle pass challenges,2,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-09-28,game 3: Battle pass challenges,610,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-10-03,game 3: Battle pass challenges,6838,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-10-13,game 3: Battle pass challenges,289,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-12-07,game 3: Battle pass challenges,27,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-30,game 3: Battle pass challenges,2090,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-07-02,game 3: Battle pass challenges,360,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-07-04,game 3: Battle pass challenges,2991,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-08-02,game 3: Main campaign,50,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-08-08,game 3: Main campaign,3,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-08-24,game 3: Main campaign,303,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-08-26,game 3: Main campaign,816,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-09-15,game 3: Main campaign,1,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-12-07,game 3: Main campaign,130,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-12-08,game 3: Main campaign,2141,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-12-10,game 3: Main campaign,1,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-12-18,game 3: Main campaign,183,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-17,game 3: Main campaign,4,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-19,game 3: Main campaign,2159,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-24,game 3: Main campaign,191,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-26,game 3: Main campaign,7,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-02,game 3: Main campaign,1184,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-05,game 3: Main campaign,156,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-06,game 3: Main campaign,32,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-09,game 3: Main campaign,1905,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-13,game 3: Main campaign,55,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-17,game 3: Main campaign,10,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-29,game 3: Main campaign,13,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-07-02,game 3: Main campaign,1,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-07-11,game 3: Main campaign,1064,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-07-16,game 3: Main campaign,17,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-08-25,game 3: Mini-games,3019,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-08-29,game 3: Mini-games,12,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-10-18,game 3: Mini-games,81,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-10-20,game 3: Special events,71,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-08,game 3: Special events,1245,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-14,game 3: Special events,2141,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-15,game 3: Mini-games,3174,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-12-08,game 3: Special events,2306,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-12-15,game 3: Mini-games,42,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-29,game 3: Special events,155,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-07,game 3: Special events,190,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-09-17,game 3: Mini-games,5,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-09-26,game 3: Mini-games,208,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-09-29,game 3: Mini-games,946,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-09-30,game 3: Mini-games,138,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-02,game 3: Mini-games,184,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-07-15,game 3: Mini-games,3,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-07-17,game 3: Mini-games,4,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-08-01,game 3: Battle pass challenges,2554,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-09-19,game 3: Battle pass challenges,637,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-10-01,game 3: Battle pass challenges,1155,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-10-07,game 3: Battle pass challenges,11,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-10-18,game 3: Battle pass challenges,1,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-18,game 3: Battle pass challenges,27,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-29,game 3: Battle pass challenges,45,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-12-06,game 3: Battle pass challenges,1,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-12-14,game 3: Battle pass challenges,131,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-11,game 3: Battle pass challenges,11,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-21,game 3: Battle pass challenges,45,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-22,game 3: Battle pass challenges,524,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-26,game 3: Battle pass challenges,2,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-02,game 3: Battle pass challenges,440,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-15,game 3: Battle pass challenges,3726,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-18,game 3: Battle pass challenges,78,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-22,game 3: Battle pass challenges,180,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-24,game 3: Battle pass challenges,1536,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-27,game 3: Battle pass challenges,275,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-28,game 3: Battle pass challenges,23,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-07-23,game 3: Battle pass challenges,124,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-07-31,game 3: Main campaign,9,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-08-25,game 3: Main campaign,21,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-09-19,game 3: Main campaign,1,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-09-20,game 3: Main campaign,1893,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-10-08,game 3: Main campaign,87,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-10-12,game 3: Main campaign,79,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-10-18,game 3: Main campaign,39,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-10-29,game 3: Main campaign,686,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-02,game 3: Main campaign,127,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-05,game 3: Main campaign,92,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-06,game 3: Main campaign,5,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-10,game 3: Main campaign,20,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-11,game 3: Main campaign,21,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-12-04,game 3: Main campaign,26,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-25,game 3: Main campaign,48,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-16,game 3: Main campaign,1739,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-24,game 3: Main campaign,81,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-26,game 3: Main campaign,31,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-30,game 3: Main campaign,244,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-07-03,game 3: Main campaign,188,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-07-05,game 3: Main campaign,2026,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-07-12,game 3: Main campaign,1,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-07-17,game 3: Main campaign,1,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-05,game 3: Mini-games,127,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-10,game 3: Special events,3,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-25,game 3: Mini-games,1166,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-26,game 3: Mini-games,13,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-01,game 3: Special events,391,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-21,game 3: Mini-games,1,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-07-16,game 3: Mini-games,2,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-07-20,game 3: Mini-games,123,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-07-31,game 3: Battle pass challenges,1109,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-10-09,game 3: Battle pass challenges,2,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-13,game 3: Battle pass challenges,1886,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-19,game 3: Battle pass challenges,1,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-23,game 3: Battle pass challenges,616,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-07-15,game 3: Battle pass challenges,174,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-08-03,game 3: Main campaign,63,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-08-19,game 3: Main campaign,2,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-08-29,game 3: Main campaign,93,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-09-17,game 3: Main campaign,9,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-09-24,game 3: Main campaign,1,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-09-26,game 3: Main campaign,4,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-09-27,game 3: Main campaign,745,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-10-03,game 3: Main campaign,3,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-10-21,game 3: Main campaign,1,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-01,game 3: Main campaign,1,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-04,game 3: Main campaign,64,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-08,game 3: Main campaign,400,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-09,game 3: Main campaign,1,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-15,game 3: Main campaign,230,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-19,game 3: Main campaign,3,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-11-22,game 3: Main campaign,13,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-12-13,game 3: Main campaign,24,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-12-19,game 3: Main campaign,41,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-11,game 3: Main campaign,7,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-22,game 3: Main campaign,43,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-05-31,game 3: Main campaign,6,uk,FALSE,44
RwtKwrRSrVpyAMRaDyhr8g==,2022-06-03,game 3: Main campaign,60,uk,FALSE,44
